track_id,track_artist,track_popularity,track_album_id,track_album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_album_release_date_converted,track_album_release_date_year,playlist_count_per_song,duration_minutes,playlist_genre_count_per_song
6draag4sb71natvchjep7s,chevelle,63,481jivxzyulttqlv9ewjxv,,0.468,0.851,11,-3.617,1,0.0398,0.000281,0.00483,0.0644,0.293,92.079,01/01/2002,,2,4.21,2
6dqpkvbfhtnbbgersknthu,alex martura,47,4hjbfgtgi7vgqc0kv3nk2w,2018-08-17,0.701,0.942,5,-2.253,1,0.241,0.159,0.0,0.113,0.57,123.878,2018-08-17,2018.0,1,3.06,1
6dqji4hfolhmnzhshxkugc,ll cool j,42,75ogbje0tvxgdixhu6j20m,1996-01-01,0.79,0.781,10,-7.363,0,0.132,0.0382,0.556,0.333,0.607,102.37,1996-01-01,1996.0,2,4.8,2
6dqbc3qpurvnzi6j9hdcjm,denzil porter,33,5svlrtkizc3a1gtxmt9f04,2015-01-15,0.64,0.584,11,-9.686,0,0.354,0.366,0.0,0.318,0.307,92.985,2015-01-15,2015.0,1,3.76,1
6dpyzkyzwoj9lqjqxofdvv,cardi b,74,4oyi54wjjqrkcg4fvmiutz,2019-05-31,0.888,0.525,1,-5.665,1,0.305,0.029,5.68e-06,0.137,0.243,133.983,2019-05-31,2019.0,1,2.4,1
6dp3xpqjuc7qp7taefvgl5,aaliyah,53,0vqrngbh25rbypiz2ejv6s,,0.797,0.622,6,-5.642,0,0.29,0.0807,0.0,0.0841,0.731,93.02,01/01/2002,,1,4.73,1
6doy60lo1hmri3c7adlyqf,proof,43,0dfpvxwyir6qjece01z7sz,2019-12-27,0.544,0.623,11,-8.656,0,0.231,0.165,0.0,0.252,0.769,175.951,2019-12-27,2019.0,1,2.77,1
6dolvh7mphxedq2mcmmi5x,age of consent,38,6qi392nripsomxe2itd582,2012-06-11,0.884,0.462,1,-8.828,1,0.0905,0.00316,0.124,0.27,0.531,120.039,2012-06-11,2012.0,1,3.65,1
6dntnfh8hxkqox1sjqmi7p,major lazer,19,3o99825qhg7k7d07nars4f,2016-07-22,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,2016-07-22,2016.0,2,3.09,2
6dnaimqjf0y1wrjmby4klz,kamille,45,6iloutanpsunpwtuocjiiq,2019-10-16,0.701,0.789,6,-3.797,0,0.0748,0.00417,0.0,0.0783,0.62,143.032,2019-10-16,2019.0,1,2.72,1
6dmhdkqmwududltwjbljbd,r3hab,57,2d08mannhmeisjlnbqe6nu,2014-12-29,0.626,0.961,5,-3.587,1,0.0687,0.000407,0.0024,0.684,0.668,128.01,2014-12-29,2014.0,1,3.5,1
6dma0t0hoe6bd6u5yrkf3n,sia,75,0ujhq5wclukjqxoqxpgtpf,2019-04-12,0.725,0.703,7,-4.641,1,0.0466,0.0632,0.000251,0.14,0.638,106.032,2019-04-12,2019.0,1,2.93,3
6dm3avyuafztdfelag6r9f,ghostofblu,0,0uwnnxpayfr2rnxtjmgdug,2017-12-14,0.563,0.68,0,-5.953,1,0.39,0.236,3.28e-05,0.122,0.0396,180.218,2017-12-14,2017.0,1,1.83,1
6dlvoci8p9mckd2op0m00w,sir mixalot,44,3ke6lwvidni3jpklres170,1988-01-01,0.935,0.599,11,-10.984,0,0.142,0.057,5.4e-05,0.314,0.635,115.058,1988-01-01,1988.0,1,3.51,1
6dlsyqu6ncdrajvck16a98,trending,24,0tm0guboosqegmlvngf4ds,2017-08-18,0.802,0.878,5,-2.247,0,0.0379,0.0168,0.000127,0.119,0.76,99.974,2017-08-18,2017.0,1,3.2,1
6dlf8ouu5noyexkbm1nwdc,dvsn,1,1nsm5y3z6ak4otnmqagqht,2015-12-24,0.765,0.396,7,-8.991,0,0.0372,0.0662,7.38e-06,0.141,0.35,95.971,2015-12-24,2015.0,1,4.1,1
6dkxcusu1v88nt0gx2rysz,de jeugd van tegenwoordig,0,783fwto0ipbvc3jjzl4gel,2013-01-01,0.728,0.775,0,-7.094,1,0.0999,0.00273,0.00125,0.0535,0.801,114.984,2013-01-01,2013.0,1,5.23,1
6dkq076c5757khhnahgz7d,riff kitten,35,38tsh5jz9sepeubl8e8xtc,2019-12-06,0.876,0.915,7,-6.062,0,0.0395,0.92,0.454,0.0914,0.703,130.005,2019-12-06,2019.0,1,3.4,1
6dkoqfoa3gk9c5n8vlokpf,,37,4wqk39quwgo8rt3zvkwvu8,2019-01-23,0.721,0.861,4,-4.87,0,0.0847,0.151,0.0,0.118,0.64,132.065,2019-01-23,2019.0,1,3.87,1
6dkopmtozavnahqq7hqkja,keita,26,5ezhlblgg0zjx8ugr6hj5i,2019-12-18,0.684,0.854,4,-3.625,0,0.0847,0.0615,1.37e-06,0.152,0.594,101.034,2019-12-18,2019.0,1,3.88,1
6dkmfhzjrkvhdlcgcey7pc,kehlani,53,34jnly8p6uzrktgnmmlnat,2015-04-28,0.479,0.711,6,-4.977,0,0.236,0.456,0.0,0.215,0.347,79.54,2015-04-28,2015.0,1,3.8,1
6dke5spytefpockkn2s1yx,arizona zervas,54,3uws0eipgotilomh1heinp,2019-07-25,0.736,0.823,9,-2.121,1,0.0302,0.0431,0.0,0.149,0.543,121.007,2019-07-25,2019.0,1,3.24,1
6djzhye1nxgs7ygnzzeqnn,bones,39,0b31s6dlxmxfj4z89cbymh,2019-05-24,0.853,0.39,11,-11.705,0,0.129,0.197,3.82e-05,0.108,0.133,125.003,2019-05-24,2019.0,1,2.33,1
6djrnufniyjxtd4zx743bc,nana mendoza,39,14hh7k8yntp9pk1fvecepl,2019-09-20,0.459,0.172,9,-15.325,0,0.0534,0.935,0.000193,0.171,0.589,172.089,2019-09-20,2019.0,1,2.79,1
6djqpwghsfdwcaelpckze8,dwin,51,7xdxcwrp3f4oh3tfpq5irz,2017-09-11,0.859,0.748,0,-7.756,1,0.14,0.207,0.00453,0.0854,0.524,122.99,2017-09-11,2017.0,1,3.29,1
6dji95wvwjgixi0f3io7mz,rudelies,42,4wq4r86f5ow1sylfnpdktr,2019-09-27,0.468,0.701,7,-4.359,1,0.0489,0.0706,0.000394,0.112,0.801,125.005,2019-09-27,2019.0,1,2.64,1
6diw7gjbugzdholrcpwprp,chung ha,2,04tsf8ifb70ddbydt8egvw,2018-01-18,0.632,0.906,6,-1.466,0,0.0494,0.321,0.0,0.223,0.755,129.999,2018-01-18,2018.0,1,3.54,1
6ditgndq8nnrvjf8k3hs7w,toonorth,53,2mjfx0gyyrsvudqhtgzp7d,2018-07-27,0.484,0.254,11,-7.54,1,0.274,0.658,0.909,0.121,0.705,148.463,2018-07-27,2018.0,1,1.92,1
6dinidvm0xulup2tydkcoe,achtvier,27,6xl7vublji7wjvbikjh0mb,2015-09-25,0.493,0.822,10,-5.078,0,0.336,0.109,0.0,0.178,0.329,86.341,2015-09-25,2015.0,1,2.95,1
6difvb7fkee9a85kqws6is,lisa lisa  cult jam,3,18ytwlfaamo3lr49bfudoa,2014-11-07,0.757,0.837,1,-7.012,1,0.0501,0.00121,0.000963,0.213,0.834,112.995,2014-11-07,2014.0,1,4.61,1
6dhv5uiag2uddgyyttthkz,carla tous,35,2agxsqey5qdoag71i6qsvy,2013-07-20,0.829,0.467,0,-7.949,1,0.0358,0.727,0.0,0.17,0.507,129.967,2013-07-20,2013.0,1,3.56,1
6dhmwfchf9eaefem6euzto,curbi,32,2rkoxnapdwjkgwcrwilfi1,2018-12-10,0.646,0.99,11,-1.978,1,0.0808,0.000549,0.844,0.0998,0.382,128.064,2018-12-10,2018.0,1,2.57,1
6dg6mksznt9pvklbp5bfsv,tygers of pan tang,38,0xfvzg2snaixu8nlvaw0y5,2019-09-27,0.413,0.927,4,-4.713,0,0.0423,1.29e-05,0.0074,0.123,0.43,138.089,2019-09-27,2019.0,1,4.35,1
6dg2rjihnlbklsmtxy3p5f,honne,59,0awcnosntyoxzncxbkslw6,2016-07-13,0.342,0.609,8,-5.68,1,0.0943,0.185,0.00052,0.0799,0.401,82.989,2016-07-13,2016.0,1,4.36,1
6dfxwa0di1sbm4ciepuoym,avicii,58,7giqynkcj9pdqgnmsteyy6,2011-01-01,0.601,0.834,1,-6.573,0,0.0358,0.0295,0.888,0.34,0.352,125.991,2011-01-01,2011.0,1,5.65,1
6dfsbxlsx3x13autrizlfi,jodeci,0,5wj6lfb7hsezkdwjuuwk8p,2005-06-07,0.661,0.791,5,-6.055,0,0.0638,0.142,0.0,0.906,0.618,121.729,2005-06-07,2005.0,1,5.18,1
6dfs9sruq8fkk3worqoa3d,musiq soulchild,37,6gmnullo42rqfnc1ifwwri,2000-11-14,0.554,0.472,0,-8.215,1,0.285,0.305,0.000492,0.119,0.497,141.283,2000-11-14,2000.0,1,3.69,1
6det51twajprkv5wma5vhr,the internet,51,4bpt4fhyxxgqr2gjrxyr6d,2013-09-20,0.861,0.346,8,-12.033,0,0.0702,0.0161,0.127,0.104,0.579,115.264,2013-09-20,2013.0,1,3.36,1
6des3ch2gohctr6xctctvd,zhan,28,01fqjwpa24vfb8di6szi6b,1994-01-01,0.865,0.56,2,-7.954,1,0.0567,0.0231,0.0012,0.0833,0.875,101.309,1994-01-01,1994.0,1,4.18,1
6denpbxyamib2ejnrhtt0g,justin timberlake,5,41br7lbszor9rjjajk0om6,2013-03-15,0.795,0.596,11,-3.799,0,0.219,0.103,0.0,0.164,0.357,101.985,2013-03-15,2013.0,1,5.44,1
6defw0vbhzpzd7mjlwzvgd,karibe orquesta,52,6i7bo8mwf83fphgavbdcao,2018-08-12,0.693,0.813,5,-7.296,1,0.0576,0.0387,1.24e-06,0.124,0.657,177.998,2018-08-12,2018.0,1,4.25,1
6de0lhrwbfpfrhorm9q1xl,danny ocean,77,4rrviehnahkpfxsjxc4d7d,2017-06-16,0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,2017-06-16,2017.0,2,3.43,2
6dczcsspjskofjzjrwocdn,drake,86,1atl5glyefjaxhqzspvrlx,2018-06-29,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,2018-06-29,2018.0,3,3.32,3
6dcgoijwgdcb8eqmcljnru,coqein montana,42,6q9lkqxuymazrlt4fium1o,2019-09-27,0.463,0.55,5,-9.747,0,0.541,0.464,8.21e-06,0.0869,0.359,189.779,2019-09-27,2019.0,1,2.44,1
6dcdxz3385tew9toqpctco,tocoparavos,43,4b10evdyjg27bxyzeacjty,2019-08-23,0.856,0.657,11,-3.775,0,0.168,0.5,0.0,0.0887,0.793,92.004,2019-08-23,2019.0,1,2.65,1
6dbqckwekwvkhgrv1ci53d,huey,55,2o5le6q7svpxhmwm75xwbv,,0.723,0.644,11,-6.863,0,0.222,0.00308,0.0,0.352,0.645,144.09,01/01/2006,,1,4.35,1
6dblvulvjckjcvnxnw2xak,louis mattrs,2,5robo6cabxcvlzvc00ewtb,2015-09-21,0.691,0.525,5,-7.363,1,0.0476,0.378,4.78e-06,0.0809,0.604,89.939,2015-09-21,2015.0,1,3.31,1
6db2koewhnjkgenbt5sdej,future,68,0ho6tgtgkaztggc7nk8dyq,2017-05-23,0.727,0.431,2,-12.007,1,0.395,0.0111,0.0166,0.506,0.223,150.005,2017-05-23,2017.0,2,4.3,2
6dazsbgp7uiyr9eowlbkdo,moo latte,29,4mxvo2hxdqlrttvedbb0hb,2017-04-18,0.508,0.673,2,-9.221,1,0.545,0.49,0.0108,0.0806,0.552,84.417,2017-04-18,2017.0,1,3.13,1
6dacyc7xkbzvou14letzul,three days grace,25,0bkcglw6fuhuqftcpee7yn,2009-11-27,0.51,0.948,8,-3.891,1,0.0772,0.0125,0.0,0.0999,0.309,131.022,2009-11-27,2009.0,1,3.47,1
6d9p4kyfb9wc5e3osnpvku,aerosmith,24,33lrptyaoqidsaczpxkfna,2011-01-01,0.594,0.935,4,-4.796,1,0.049,0.537,0.0,0.0836,0.675,93.448,2011-01-01,2011.0,1,4.42,1
6d99og9dljb2ucxhsjonhm,yarmak,36,1aldgoixpgdk2hsosdbjig,2017-03-10,0.756,0.754,9,-5.251,0,0.309,0.466,0.0,0.11,0.65,84.931,2017-03-10,2017.0,1,3.88,1
6d950ki41uxbri4aqkjjnp,miguel bos,34,29qmpdvjxd0c5dps4u51di,1984-02-22,0.561,0.668,7,-10.302,0,0.0304,0.00102,0.329,0.196,0.431,161.225,1984-02-22,1984.0,1,4.16,1
6d8x2i3c5p4zukvanx6ahm,portrait,22,6u3iystbl5wugw4181fffg,2000-01-01,0.683,0.527,10,-13.904,0,0.174,0.13,0.0,0.355,0.645,104.506,2000-01-01,2000.0,1,3.51,1
6d8wgdaiuyirn6eggauzvk,ritual,57,26tni6v3wguxyevmyq5u2m,2019-01-23,0.745,0.664,1,-4.28,1,0.0613,0.498,8.15e-06,0.0777,0.468,108.067,2019-01-23,2019.0,1,2.97,1
6d8rfddzbvza8bpxd9e8pe,vera pedro,17,1pk4difwvpxxxvhqqgzruo,2019-07-28,0.456,0.502,9,-8.092,1,0.0765,0.722,0.00736,0.377,0.439,159.658,2019-07-28,2019.0,1,2.69,1
6d6dfnwmbdf6ehaxmztvzr,type4,24,2kxq75wqfn6oonmkcgjghk,2019-10-18,0.665,0.442,4,-9.58,0,0.0527,0.116,2.73e-06,0.0977,0.18,125.014,2019-10-18,2019.0,1,3.46,1
6d5pfoopp6hi99raxjkdsp,lana del rey,11,3gljjap9qikrqxekoxhrnh,2013-02-01,0.567,0.813,1,-5.744,0,0.0581,0.0138,9.03e-06,0.125,0.114,126.044,2013-02-01,2013.0,1,3.58,1
6d57cke8xh0lagjxg9nja7,phos toni,25,59v27gpws19mjkdwdy2vco,2019-08-02,0.808,0.657,0,-6.365,0,0.0453,0.0257,0.644,0.32,0.41,120.966,2019-08-02,2019.0,1,3.53,1
6d53lwtcp4ky6b7azgkoxb,teyana taylor,58,3jwueg89bg3ux7xtrgbiw7,2018-11-02,0.547,0.6,10,-7.546,0,0.351,0.211,0.0,0.145,0.49,89.041,2018-11-02,2018.0,1,4.82,1
6d4pmsbaw3ebtdonroypqr,closed doors,31,41oom1gh86jomhrdrslpig,2019-07-26,0.709,0.538,11,-6.572,1,0.107,0.5,0.0,0.076,0.463,93.972,2019-07-26,2019.0,1,3.03,1
6d4e3klrx4xiwx1diijefo,jaz karis,54,1s6cosvdykuollgqyenb52,2018-06-22,0.763,0.362,6,-10.113,1,0.572,0.803,4.67e-06,0.16,0.587,119.855,2018-06-22,2018.0,1,2.68,1
6d3vgjz4hocmgreanxfu2f,kool moe dee,0,52e1tc6tskulsjuijbeqh3,,0.875,0.737,1,-14.099,1,0.0876,0.00352,0.000527,0.0706,0.543,104.204,01/01/1987,,1,5.62,1
6d27fonqsgs46bwjycpqbp,ti,0,2vl0huebky36wryz9dsrd0,2010-12-06,0.629,0.853,0,-4.36,1,0.104,0.00189,0.0,0.34,0.373,78.033,2010-12-06,2010.0,1,5.34,1
6czyezhfb1ltc3m4bs9vfd,foo fighters,1,0nn3rvxc6hjzvswobmixg7,2006-11-07,0.382,0.483,0,-7.257,1,0.0289,0.587,0.0,0.985,0.346,107.343,2006-11-07,2006.0,1,3.03,1
6czmoevoalu0ew2da0vh5h,ken clayton,24,5pxbnuv5z0miie3excnipq,2014-03-20,0.721,0.755,4,-5.357,1,0.0403,0.327,0.0,0.862,0.874,94.987,2014-03-20,2014.0,1,2.91,1
6czaoesq48kvwtnylkmk41,jacob whitesides,0,5ilvxubfqemtqyxmpvdd0i,2015-10-23,0.615,0.901,0,-5.096,1,0.0551,0.0294,0.0,0.119,0.559,107.998,2015-10-23,2015.0,1,4.25,1
6cz7as2uc3hfuyqjhwhb4g,summer walker,59,5swpxt8axuenxaibibkvpy,2019-01-25,0.653,0.468,1,-12.101,1,0.0572,0.0504,7.9e-05,0.372,0.199,96.931,2019-01-25,2019.0,1,3.09,1
6cymemefj2cqvanrnu5adx,andrew rayel,15,0jarvf9xpolhbxxjicgayw,2014-08-18,0.527,0.933,7,-4.839,1,0.0731,3.23e-05,0.000124,0.111,0.113,127.909,2014-08-18,2014.0,1,5.34,1
6cy3ki60hlwimwije7talf,the black eyed peas,96,6eobpc5sdfy5df50dwnvgf,2019-10-12,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,2019-10-12,2019.0,6,3.7,7
6cx8chg8jga5qc91pio2yf,knowsum,49,6cys2twcori65qxzwv3pqo,2019-12-25,0.728,0.415,10,-10.938,0,0.0565,0.951,0.954,0.103,0.349,84.082,2019-12-25,2019.0,1,1.72,1
6cx2gms5fewsqru5jqgr40,naeleck,24,0exwvyg8ataiwzdzujpmsd,2014-12-22,0.639,0.717,0,-5.479,1,0.18,0.00136,0.0404,0.523,0.272,128.012,2014-12-22,2014.0,1,4.69,2
6cwidyxp6pzg2wwyuyg4ol,jayz,3,4eoivv4vggvupxzkc3hrl9,2010-11-22,0.849,0.894,11,-1.744,0,0.352,0.143,0.00462,0.024,0.582,153.932,2010-11-22,2010.0,1,3.99,1
6cwbf5o3dulexk7m60tmmj,soda stereo,0,3bg1gheybqinto96c85rs7,1997-12-16,0.481,0.755,0,-10.434,1,0.0363,0.0117,0.546,0.99,0.356,150.143,1997-12-16,1997.0,1,7.6,1
6cw7fhuh5kinjvmifwcoxu,goosetaf,41,12kyltm2a3e5onrzd5xsul,2018-05-19,0.891,0.465,4,-10.291,1,0.222,0.41,0.538,0.0451,0.843,79.014,2018-05-19,2018.0,1,1.82,1
6cvzqshp5fknfyzrjmkkfm,confidentes,0,4erhc96q50sro3yulirto3,2016-09-30,0.663,0.751,11,-5.694,1,0.0297,0.239,0.0,0.106,0.961,114.961,2016-09-30,2016.0,1,3.43,1
6cvhu0hmko4oeosoqoota3,caifanes,63,7onsmwtmqu8evnd3cv2hor,1988-05-15,0.53,0.683,2,-7.13,1,0.0313,0.234,0.311,0.274,0.694,174.441,1988-05-15,1988.0,1,7.87,1
6cvdiifz71s4iyqddtpkxq,basta,24,0yqrtsxcjlm2njhheownnn,,0.662,0.854,0,-6.126,0,0.192,0.318,0.0,0.201,0.417,92.01,01/01/2006,,1,4.04,1
6cuugpwgi9yd0ipdmfkcla,foley,40,35nm9x5jemztg5y7u6jrto,2019-06-28,0.745,0.632,11,-4.699,0,0.3,0.427,0.0,0.111,0.808,101.977,2019-06-28,2019.0,1,3.16,1
6cutyjqkcdwcq63eulinuo,tamia,52,43quybsfbtjcsghwjyunyp,2004-04-05,0.476,0.407,4,-9.239,0,0.0368,0.247,0.0,0.144,0.226,178.258,2004-04-05,2004.0,1,4.04,1
6cuojkw9bdozabnmryjvji,musiko,32,2nkgwitbyclaz3ipcbn8bv,2017-04-13,0.726,0.952,8,-1.483,0,0.217,0.0324,0.0,0.191,0.655,97.963,2017-04-13,2017.0,1,4.17,1
6cujvaioc0dpnawdjfsmio,zion  lennox,56,43vpe3l8msosr1kcavgg8u,2018-10-26,0.861,0.713,1,-5.205,0,0.116,0.192,0.0,0.173,0.565,112.024,2018-10-26,2018.0,1,3.79,1
6cui4tnwqlw7ydqyrk89pc,wahlstedt,1,27m8fahb5w2yqhx7adlqxw,2016-05-20,0.651,0.798,0,-4.401,1,0.0278,0.00566,0.0106,0.121,0.291,128.043,2016-05-20,2016.0,2,2.94,2
6cubgx8bxc5yqckdgrhqyg,blackbear,3,2l3hizsvnacxytc2sdufoi,2017-04-21,0.745,0.595,8,-6.35,1,0.0486,0.00483,1.13e-05,0.125,0.169,110.966,2017-04-21,2017.0,1,3.53,1
6cttsc4apeyjyayzbzxaqj,blackstreet,39,421reexyaxldvmhmkwzrvh,2009-01-01,0.76,0.579,5,-4.278,1,0.0309,0.0323,0.0,0.112,0.686,81.837,2009-01-01,2009.0,1,5.17,1
6ctr1k7kzkerxbfgaynl8a,joe,58,2hwm2z7y5owrkcz9cpaolq,2008-10-14,0.724,0.485,6,-5.919,1,0.0376,0.256,1.35e-05,0.416,0.581,136.057,2008-10-14,2008.0,1,4.95,1
6ctlmb7fncaoqnmuzpfrct,bad meets evil,4,7cwslpmimihxfetjpdovt6,2011-01-01,0.614,0.868,1,-3.833,1,0.28,0.0484,0.0,0.231,0.361,115.913,2011-01-01,2011.0,1,4.16,1
6ctgisgnvu6uz7awfuvq64,master p,18,2pj1qoajhgj1ebmciyplfe,2005-01-01,0.722,0.767,6,-5.469,1,0.227,0.0235,0.0,0.167,0.697,78.737,2005-01-01,2005.0,1,3.23,1
6ctg85nji1wm60pxtsrnwl,flying lotus,60,29luvt98tnqhjvdysrbbrj,2014-10-06,0.526,0.936,8,-4.576,1,0.263,0.316,0.000384,0.261,0.283,81.305,2014-10-06,2014.0,1,3.91,2
6ctbciikhbc6tsol1rewqx,cracker,53,1pm1bsmvd8cuepgcwbqmfo,,0.329,0.646,7,-6.962,1,0.0283,0.0093,0.00469,0.101,0.471,173.974,01/01/1993,,1,4.6,1
6ct0xrdiianggxtnh1kwez,guy,0,5b5meetdoajhl5iczw8qms,1990-11-13,0.8,0.718,10,-10.765,0,0.044,0.0124,0.00219,0.0478,0.801,110.087,1990-11-13,1990.0,1,4.77,1
6cswyklhidtp0jue3j8tca,digital chorus,31,4atdvyerdmhfxfekphb2vz,2019-11-29,0.825,0.862,2,-8.267,0,0.0415,0.458,0.868,0.154,0.554,130.008,2019-11-29,2019.0,1,3.69,1
6csohviegzls4hl8hzb9l7,isaiah,35,0fi04bfhwroun6n4ou9jlm,2017-03-31,0.647,0.827,8,-4.163,1,0.0519,0.0158,0.000208,0.429,0.573,102.017,2017-03-31,2017.0,1,3.63,1
6csfenpncximcdnzf16xru,the fifthguys,49,6w60vpaxbvh4lwmek19wck,2019-10-11,0.355,0.631,6,-11.155,1,0.0654,0.0115,0.0,0.0944,0.369,179.766,2019-10-11,2019.0,1,2.9,1
6csbm4mtcuftcln6ydvjqo,wale,69,0jrdnn0auzziwyrowkndxc,2019-10-11,0.59,0.598,7,-7.153,1,0.609,0.0697,0.0,0.112,0.34,156.073,2019-10-11,2019.0,1,3.54,1
6cs5hsps1ccjgw2kyzbfzl,tisto,30,3zyzbayo0orazdocuqdqvw,2018-08-31,0.728,0.787,3,-5.163,0,0.0712,0.0184,0.0,0.086,0.418,140.064,2018-08-31,2018.0,1,3.66,1
6crubvaassmulwgq63iwdp,chris travis,37,0nz5mbodhuhkudwvn72tlj,2014-05-14,0.587,0.772,4,-7.308,0,0.0592,0.864,0.0,0.101,0.0918,105.996,2014-05-14,2014.0,1,2.53,1
6crem4bv7v79yxdilx9hdo,timeflies,66,7nswiowix7zt0adr5imu50,2016-03-18,0.786,0.687,0,-5.914,1,0.141,0.00758,0.0,0.619,0.345,105.021,2016-03-18,2016.0,1,3.59,1
6crby2sodw2hs53xqum6us,tenacious d,65,1ackkxso39144vobrj1gks,2001-08-30,0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174,2001-08-30,2001.0,1,4.13,1
6crayi7gzzmghtkintuun7,mr collage,51,0izstd9fn1mogkdize0ahk,2019-12-12,0.769,0.658,11,-9.37,1,0.0906,0.201,0.614,0.086,0.686,77.547,2019-12-12,2019.0,1,3.3,1
6cr6udpkjeamq80ojwqebq,dire straits,65,4dkdxly4ji1vfl7seyuqbe,1978-10-07,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,1978-10-07,1978.0,3,5.84,3
6cr1u61dmpybs2ttntlsvo,avant,56,6m31uyjrv9sqmc0l2rslcl,2003-01-01,0.755,0.381,8,-6.696,0,0.0711,0.291,5.13e-06,0.0974,0.695,73.108,2003-01-01,2003.0,1,4.39,1
6cqyhhupjorx1vvdtnc8jv,a perfect circle,63,49k6hyder5m3gxibbxlpf9,2003-01-01,0.328,0.842,6,-6.644,1,0.0882,0.000111,0.803,0.0496,0.422,113.329,2003-01-01,2003.0,1,4.1,1
6cqxhzuvih4hm2ckf7zn21,deerhunter,56,1humjb15arg96kiypcgzyy,2010-09-27,0.504,0.718,4,-7.202,1,0.039,0.219,0.503,0.257,0.418,73.984,2010-09-27,2010.0,1,4.97,2
6cqwdemvlcki9coevahgrm,caifanes,64,7onsmwtmqu8evnd3cv2hor,1988-05-15,0.439,0.864,0,-5.866,1,0.0437,0.283,2.01e-05,0.198,0.481,169.228,1988-05-15,1988.0,1,3.56,1
6cqavuicm1wvxyy3sz5jei,amy winehouse,65,3c9d4qaxb9xnd9bjasuedo,2007-01-01,0.757,0.367,5,-5.759,0,0.0354,0.736,0.0,0.157,0.681,96.008,2007-01-01,2007.0,1,3.9,1
6cpqehmmabczhhh3yrbk7o,tisto,45,73ij4sark1bxovw6rmtnat,2019-10-25,0.774,0.747,1,-3.908,0,0.082,0.0241,6.11e-06,0.342,0.833,119.964,2019-10-25,2019.0,1,2.8,1
6cpk00i5txcqseqni2huie,maroon 5,72,6ijgibcbfuwkoyhn5vuhu2,2012-01-01,0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,2012-01-01,2012.0,2,3.66,2
6cozxyggnrd5bp2tgz0vsb,lary over,64,6whu5tl76us3zazfyboqej,2019-07-26,0.629,0.586,9,-4.219,0,0.242,0.585,0.0,0.065,0.361,171.649,2019-07-26,2019.0,2,3.22,2
6coqcps4l8echsf3lloity,jking y maximan,0,1xgjeaeenai011vfk6imei,2010-01-01,0.693,0.838,4,-4.63,1,0.144,0.121,0.0,0.188,0.731,99.746,2010-01-01,2010.0,1,4.08,1
6cob0ag4ii3yvwhvuxkern,teddy riley,39,7rgb9wvpqawjb0gar2d5ri,1991-12-31,0.774,0.81,1,-7.775,1,0.0649,0.0677,0.000701,0.0269,0.526,107.709,1991-12-31,1991.0,1,4.29,1
6co6uqttrxpdplyv3yw1fu,corx,49,2rzxba6gx85jskhwurjrzk,2020-01-03,0.631,0.941,11,-5.871,0,0.143,0.0062,0.0292,0.415,0.438,127.882,2020-01-03,2020.0,1,2.09,1
6co62sxa0v1jhdge7e2vew,bastille,5,7hxqpgraqxpudap1t8e6n9,2013-01-01,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,2013-01-01,2013.0,1,3.57,1
6cnxdpriwzhxwfzeekprhv,memba,52,0yqxg69mrbr0uaiyn2f0yg,2019-11-29,0.636,0.809,10,-5.196,0,0.05,0.0439,0.0101,0.0935,0.119,121.057,2019-11-29,2019.0,1,3.03,1
6cnufgf6qljgzt2prfzbr1,yung la,48,4wcjej94xdh2kkic6vbqbi,2008-01-01,0.662,0.827,11,-3.095,1,0.083,0.151,0.0,0.0908,0.58,77.511,2008-01-01,2008.0,2,4.2,2
6cnscpxooe9fln0shewnab,dj antoine,3,69xlxp9u8nu5uwqdapl3f9,2008-08-11,0.769,0.71,2,-6.355,0,0.033,0.0928,0.00636,0.297,0.352,129.985,2008-08-11,2008.0,1,6.54,1
6cnkys3sxxamqxbhmeneke,junior j,0,6dqfpksf4txz7xarnvnen4,2016-02-19,0.714,0.764,0,-3.423,1,0.0587,0.0404,0.00101,0.0996,0.668,124.968,2016-02-19,2016.0,1,3.17,1
6cmybqhimxpkzqdgkca80j,aaron hall,24,3hrk0o67r7x4zcg4nmttxh,1992-06-30,0.756,0.593,1,-11.564,1,0.0359,0.00315,8.99e-06,0.102,0.64,104.129,1992-06-30,1992.0,1,5.55,1
6cmswwrv4lau3mh5lclgcc,smallpools,57,59xqfrg2igftsztq73yip6,2015-03-24,0.612,0.89,10,-2.827,0,0.047,0.000478,0.0,0.0672,0.886,118.989,2015-03-24,2015.0,2,3.6,2
