,track_id,track_popularity,track_album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_album_release_date_converted,playlist_count_per_song,duration_minutes,playlist_genre_count_per_song,track_artist_na,track_album_release_date_na,danceability_na,energy_na,loudness_na,speechiness_na,acousticness_na,track_album_release_year,track_album_release_month,language_category,track_artist_type
4544,3udxkdqquqceajdnasa1wo,45,1tgjxcofj7bn0nivin7wtx,0.599,0.9,5,-3.144,1,0.136,0.0936,0.0,0.0888,0.394,100.014,2016-06-24,1,3.1,1,0,0,0,0,0,0,0,2016,6,English,Male
4545,6zbiahwi9x7cixygoemxxd,52,1zx6djdvedkq0cbg3quz6n,0.569,0.789,11,-4.607,1,0.123,0.09201242508262543,0.0,0.294,0.603,160.014,2016-09-09,3,3.3,3,0,0,0,0,0,0,1,2016,9,English,Male
4546,4abm3rbybcqlrxdv1objuj,22,12zxybeny4zexixw4qazpz,0.6721834617664493,0.85,2,-4.86,1,0.0617,0.000861,0.5538851132264376,0.128,0.537,152.644,2016-09-09,1,3.05,1,0,0,1,0,0,0,0,2016,9,Not English,Male
4547,1sfmizrbmy5yq5wrqs987t,47,0ki5hl4nz6botdvknz9bfu,0.674,0.647,5,-6.105,1,0.0474,0.000395,0.0020279423342370716,0.0696,0.287,124.048,2016-08-26,2,3.47,2,0,0,0,0,0,0,0,2016,8,English,Male
4548,0b2rttxeiyxsmeq7mmp3ei,62,0fomg0hqauruzifk43eszg,0.603,0.879,5,-4.098,1,0.124,0.0184,0.0,0.156,0.318,110.125,2016-07-15,1,3.8,1,0,0,0,0,0,0,0,2016,7,Not English,Male
4549,1opokgoucswzkpxyi1q6qb,33,0tx6cs4qwzsjgumuzocnl4,0.634,0.656,11,-4.478,1,0.0842,0.236,1.189992919562635e-05,0.0444,0.706,133.917,2016-09-23,1,3.35,1,0,0,0,0,0,0,0,2016,9,Not English,Female
4550,0akznwbcapcvatigbldtht,50,2x7vgxh5mvgajk98skeg2r,0.643,0.84,7,-3.423,1,0.031,0.00212,0.0,0.391,0.356,105.027,2016-08-26,1,3.43,1,0,0,0,0,0,0,0,2016,8,English,Male
4552,1qbviqiyrqvlcklncbuveb,41,5gd14yssqzkctqwzhwafws,0.603,0.882,11,-6.1344981830618615,0,0.0677,0.0089,0.05675833381860888,0.632,0.688,172.175,2016-08-12,1,3.49,1,0,0,0,0,1,0,0,2016,8,English,Male
4553,69x5gwmpn3gpmfag9hpqxj,38,2e5bjz1i2a4mgmvqzaz6nc,0.731,0.727,7,-5.608,0,0.0356,0.0295,4.5599896032739136e-06,0.171,0.601,120.968,2016-07-22,1,2.67,1,0,0,0,0,0,0,0,2016,7,English,Female
4554,5zem9j0jrfr5rdhebl2myv,56,62xbancakgwv4rifmjgrcz,0.51,0.692,0,-5.825,1,0.171,0.00451,0.0,0.138,0.209,102.42,2016-03-07,2,3.81,2,0,0,0,0,0,0,0,2016,3,English,Male
4555,2vhd5uzb4brkhmm0mnxkzo,61,0umizwh1uephebell4rlf8,0.55,0.689,3,-7.76,0,0.094,0.0498,0.0,0.207,0.408,99.904,2016-05-13,1,3.74,1,0,0,0,0,0,0,0,2016,5,Not English,Male
4556,40togyyqoenkimgsobxjyb,43,4izgtgmj7elr53s4wbxrwp,0.6,0.848,4,-3.967,1,0.0433,0.0157,0.0,0.243,0.437,124.082,2016-03-28,3,3.55,3,0,0,0,0,0,0,0,2016,3,English,Male
4557,3dq71j2hphxppqj0tqddhr,39,48vwjx0fen5xyqfjedjoyl,0.648,0.762,4,-5.116,1,0.0667,0.0441,0.0,0.127,0.581,87.969,2016-07-08,1,3.78,1,0,0,0,0,0,0,0,2016,7,Not English,Female
4558,3aihjdhxr1kgtsnutjxpth,66,4qcxq4vtvn7dfb7bza9jg2,0.708,0.945,5,-3.247,0,0.06572131856722617,0.00104,0.07723878034080223,0.227,0.545,127.96,2015-06-05,1,3.39,1,0,0,0,0,0,1,0,2015,6,English,Male
4559,2nrdhkpurq2qaofec6i55s,42,1tz3ai1gueff4hv3d9i17k,0.617,0.7347140853536365,4,-9.451,0,0.034,0.226,1.2299992436248475e-06,0.108,0.361,145.058,2016-05-06,1,3.89,1,0,0,0,1,0,0,0,2016,5,Not English,Male
4560,4iazowzgflb8mr5viy368a,37,6npb3bb77dtzhnypl0w0fv,0.48,0.825,2,-6.1344981830618615,1,0.0582,0.0645,0.0,0.263,0.369,129.9,01/01/2011,1,3.05,1,0,1,0,0,1,0,0,2020,1,English,Female
4561,5gfdrutlgjix84snhjcg0g,4,2rnnta0ted1mvgmxxbopms,0.6721834617664493,0.7347140853536365,10,-8.571,1,0.06572131856722617,0.303,0.0,0.131,0.743,120.058,2016-08-26,1,3.5,1,0,0,1,1,0,1,0,2016,8,Not English,Male
4562,0nmxh6issqvt1yescb9umi,9,0mfaoc6kl6kak3dyuyjnvl,0.787,0.527,1,-6.981,1,0.0512,0.0615,0.0,0.0656,0.807,133.107,2003-09-11,1,3.13,1,0,0,0,0,0,0,0,2003,9,English,Male
4563,63pqm5g0ixlckrv9x3keyx,59,30ag0x0c5gl5zrm5tsaqlh,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,2011-11-15,1,3.52,1,0,0,0,0,0,0,0,2011,11,English,Male
4564,3erve11ojfcynazwcfhmzd,51,781ueu1yskklsagtmjlccz,0.634,0.822,7,-7.438,1,0.0408,0.254,0.0004179126623372772,0.262,0.285,104.982,2016-06-24,1,3.26,1,0,0,0,0,0,0,0,2016,6,English,Male
4565,0dnk7leqdgcn6ndd0h8emf,14,40paaokovwf9swmptjar9k,0.623,0.656,0,-5.608,0,0.0416,0.0561,0.0,0.0855,0.366,95.878,2016-09-16,1,3.67,1,0,0,0,0,0,0,0,2016,9,Not English,Male
4566,4ab4udr3pcjuenmfditpsz,57,4ltukyjru6a8aeo9jknrdn,0.55,0.918,11,-6.1344981830618615,1,0.0723,0.149,1.6999855501571383e-05,0.355,0.35,95.977,2016-10-14,1,3.53,1,0,0,0,0,1,0,0,2016,10,English,Male
4568,2l6oralh8tbhiftumifmyf,68,5g7go9eeotmk9rfletbdgj,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.0006108134154981358,0.159,0.717,104.998,2016-10-18,2,3.7,2,0,0,0,0,0,0,0,2016,10,English,Male
4569,6hunnbwyzqced1eqztxmbn,15,3bcnhuklam57apdcwh7ljq,0.744,0.836,6,-6.1344981830618615,0,0.0507,0.0435,0.0,0.194,0.36,114.965,2016-11-04,1,2.92,1,0,0,0,0,1,0,0,2016,11,Not English,Male
4570,0nokbnjzeeplrfjpvangf4,11,4pipykmh0foktk4hmilwaf,0.616,0.848,8,-3.021,1,0.06572131856722617,0.09201242508262543,0.0,0.108,0.519,78.27,2016-09-09,1,3.28,1,0,0,0,0,0,1,1,2016,9,Not English,Female
4571,31t0atifzw5cw3xp2qusuw,4,3q1egrbiysppkfba9pchg3,0.564,0.768,8,-6.431,1,0.0342,0.00262,0.0,0.324,0.362,144.971,2016-10-14,2,3.3,2,0,0,0,0,0,0,0,2016,10,English,Male
4572,4z1t1amrif8es212ktn8h2,61,5lkilxrpsohakkr3v56yyz,0.501,0.648,9,-7.173,1,0.0696,0.028,1.259992062069604e-05,0.153,0.191,163.834,2016-08-26,2,3.75,2,0,0,0,0,0,0,0,2016,8,English,Male
4573,5pquc0spa1emhdoyd9ou45,51,5vab9ysifpfekfzbma4jjh,0.793,0.567,2,-7.604,1,0.0813,0.0687,0.0,0.0663,0.813,108.007,2016-08-26,2,3.15,2,0,0,0,0,0,0,0,2016,8,Not English,Male
4574,2k06amhdw8zpwi75xvo9ij,8,7m1jdxdlbctzlg5vzyftjp,0.757,0.565,11,-5.895,1,0.0324,0.174,0.0,0.105,0.682,119.959,2016-10-07,2,3.01,2,0,0,0,0,0,0,0,2016,10,Not English,Female
4575,72xvretesd5hs1rfduciri,9,1ymocp4teu4schijeq5xvd,0.681,0.774,1,-3.167,0,0.0787,0.0992,0.0,0.35,0.267,102.924,2016-04-13,2,2.71,2,0,0,0,0,0,0,0,2016,4,English,Male
4576,5gzexvev1jdsyypfjmdxsa,55,4hz9ceyy3l9siekx7qlmne,0.561,0.8,8,-4.576,1,0.0324,0.0709,0.00013299115628407284,0.0934,0.399,96.989,2016-10-21,1,3.41,1,0,0,0,0,0,0,0,2016,10,English,Male
4577,5mqny6ptesdl2dofb7ulbe,63,30ni9qg2mbeezxybsmoq7m,0.596,0.732,2,-6.189,1,0.0401,0.0153,0.0,0.318,0.228,99.98,2016-12-02,1,3.97,1,0,0,0,0,0,0,0,2016,12,Not English,Male
4578,6vu9ic5pa8csapjvoukgkm,28,6l2lfby7ihuem8sx3e15at,0.6721834617664493,0.726,7,-4.048,1,0.0417,0.131,0.0,0.251,0.427,143.621,2016-10-07,1,3.4,1,0,0,1,0,0,0,0,2016,10,Not English,Male
4580,4t6p9mfep9j1hbqwfdip6f,50,3fxhiyhnmrf3172vf5f5rr,0.641,0.844,6,-5.758,1,0.0465,0.0032,0.0,0.106,0.834,150.03,2014-04-15,1,3.41,1,0,0,0,0,0,0,0,2014,4,English,Male
4581,7wykvmlmwzz59hlgxlsuxs,48,3fxhiyhnmrf3172vf5f5rr,0.6721834617664493,0.896,5,-4.315,1,0.172,0.0516,0.0,0.141,0.69,88.493,2014-04-15,1,3.84,1,0,0,1,0,0,0,0,2014,4,Not English,Male
4582,2hioobakymtoknjmo8nga8,52,2muurs6eqw9nosdzhpnlzy,0.604,0.549,1,-5.554,0,0.06572131856722617,0.0684,5.149867392062167e-05,0.356,0.444,131.544,2016-09-30,1,2.36,1,0,0,0,0,0,1,0,2016,9,English,Male
4583,5536ivazwuov1wfdfv4vrs,0,5fnmvp5bd0p1em0nmhhswv,0.712,0.797,9,-6.206,1,0.0542,0.0682,0.0,0.253,0.872,150.095,2016-02-26,1,3.22,1,0,0,0,0,0,0,0,2016,2,Not English,Male
4584,5pxhyxlpf6ccgrsezemjzh,51,4yx7orgplbvnkamdkacobf,0.73,0.637,1,-6.417,1,0.0837,0.00362,0.0,0.0642,0.56,127.026,2014-06-23,1,3.96,1,0,0,0,0,0,0,0,2014,6,English,Female
4585,1jufgsfpwjxt3zzzv77v5u,4,18airhklk6gtgjvrvvhc8i,0.596,0.77,5,-5.852,1,0.0775,0.21,0.0,0.0938,0.547,124.914,2015-09-11,1,2.98,1,0,0,0,0,0,0,0,2015,9,English,Male
4586,51nbmjiv4t1nuilc9bim3g,58,5gmqhfsyrx4vr0cisdpyuu,0.696,0.743,6,-3.851,1,0.0329,0.0773,0.0,0.0587,0.636,123.007,2016-10-28,3,3.35,3,0,0,0,0,0,0,0,2016,10,English,Male
4587,2c1egwagv1st73nimgsqih,47,2n6t7yv6m7tnavs19ckauc,0.55,0.763,4,-3.72,0,0.0363,0.016,0.00012999155073222543,0.344,0.531,84.637,2016-03-14,1,3.12,1,0,0,0,0,0,0,0,2016,3,English,Female
4588,2qhx3x8xjtmxv6fmqqhkdy,38,74rzvcwegudsamjpgohxsw,0.77,0.935,1,-6.1344981830618615,0,0.1,0.256,1.25999920609257e-06,0.309,0.964,150.035,2016-06-03,1,3.15,1,0,0,0,0,1,0,0,2016,6,English,Female
4589,5vglqqanwdkjfl0mbg3sg2,75,5czr6ljd0x9ftis4mh9wmp,0.6721834617664493,0.715,0,-5.356,1,0.0432,0.00552,0.0004169130796629039,0.201,0.173,137.028,2008-09-23,3,3.85,3,0,0,1,0,0,0,0,2008,9,Not English,Male
4590,2zyuwvvv6z3xjaxifbspee,64,3rdba12i5duznlwakqddza,0.741,0.626,1,-4.826,0,0.0886,0.02,0.0,0.0828,0.706,108.029,2015-11-13,2,3.14,2,0,0,0,0,0,0,0,2015,11,English,Male
4591,5kf9pbklfht0rg5j5jlrjf,43,24owazvdz7pb8omdcaz06o,0.711,0.521,6,-5.104,1,0.0697,0.0872,2.7899610802319698e-05,0.0807,0.34,125.995,2014-12-31,1,4.4,1,0,0,0,0,0,0,0,2014,12,English,Male
4592,5brmyscunqg14hmris91ks,60,1kdxlifaxyg0i81ynpprcn,0.599,0.619,10,-6.575,1,0.0523,0.002,1.4899988899994995e-06,0.117,0.121,128.041,2014-08-05,1,3.83,1,0,0,0,0,0,0,0,2014,8,Not English,Male
4593,6wtcxwsjs82tpdeioj93lf,53,5s4tasgyxpqusewlyvgyqp,0.706,0.69,9,-5.538,0,0.0308,0.0538,0.3818552424690307,0.281,0.81,100.002,2013-02-12,1,3.83,1,0,0,0,0,0,0,0,2013,2,English,Male
4594,7oyhwpnguolaos53rfogzf,0,0gh2jmm8jvgjhwmocl8yqh,0.817,0.695,8,-7.391,1,0.0497,0.0299,0.001828327590029314,0.0956,0.404,91.971,2009-01-26,1,4.44,1,0,0,0,0,0,0,0,2009,1,English,Male
4595,3nco4jgk1opb5ea0mylpxb,59,19jqa8h10co29vvwazl2gw,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.002855917981197133,0.306,0.684,128.011,2011-08-29,2,4.14,2,0,0,0,0,0,0,0,2011,8,Not English,Female
4596,6ybacpysmtzj2sf402alfm,40,54htcdejo9ykvcxnm2tqcb,0.745,0.669,9,-3.613,1,0.129,0.09201242508262543,0.0,0.154,0.699,143.164,2016-09-09,1,3.02,1,0,0,0,0,0,0,1,2016,9,English,Male
4597,3e9iivpr1nz0ivsggtdvn4,19,2eeozanevingnsvfx0jiv5,0.585,0.77,3,-4.604,1,0.0396,0.0227,5.599984319997526e-06,0.0692,0.393,122.987,2013-09-09,1,3.86,1,0,0,0,0,0,0,0,2013,9,English,Male
4598,1xtzzyrbu4zvuiwfhtdude,1,1hgca2jxzipufa3zilzq6c,0.6721834617664493,0.669,7,-5.635,0,0.0498,0.00231,0.0,0.117,0.204,94.669,2015-08-21,1,3.42,1,0,0,1,0,0,0,0,2015,8,English,Male
4599,3nxaxbnk66q0zpiweh9xlp,50,6awkhmsnabzsszzhomj1cg,0.593,0.872,1,-4.525,0,0.0959,0.0784,0.0,0.286,0.523,91.964,2013-05-28,1,3.47,1,0,0,0,0,0,0,0,2013,5,English,Female
4601,3jvrhdogat6p7k8mdyzwrd,78,5s9b8euumqmhqbmk0zzqdh,0.484,0.731,1,-6.694,1,0.0379,0.09201242508262543,0.0,0.151,0.51,101.654,2014-09-09,1,3.4,1,0,0,0,0,0,0,1,2014,9,Not English,Male
4602,62n2jsa0jhmsh7va9t7hif,65,47c7w4o1resdhr7jvyepxe,0.735,0.686,4,-7.562,0,0.0366,0.00108,0.6264730472919525,0.0933,0.0656,121.011,2014-01-01,2,4.32,2,0,0,0,0,0,0,0,2014,1,English,Female
4603,3lo38sib2waqrqtahn7wtc,58,6zjni6my7t7lpw6ch7zaws,0.6721834617664493,0.949,8,-4.488,0,0.114,0.00685,5.199986479974355e-06,0.0805,0.457,160.007,2015-03-31,1,4.28,1,0,0,1,0,0,0,0,2015,3,Not English,Female
4604,0vosr3seaciva46vdualai,47,30akybiu6fdst7a47avct2,0.6721834617664493,0.668,1,-4.328,0,0.0326,0.00457,0.0,0.0877,0.104,75.004,2016-09-16,1,3.36,1,0,0,1,0,0,0,0,2016,9,Not English,Male
4605,1lhlzgdypwxeojfpxmwtqz,59,6ivgaowp9mygdj9c1qr4gt,0.552,0.745,6,-5.564,0,0.0807,0.00361,0.0,0.43,0.488,159.915,2016-01-15,1,4.7,1,0,0,0,0,0,0,0,2016,1,English,Male
4606,47zretxqz3chhizwuqnuun,3,6vhcf8ykdo3stafe5jfmas,0.564,0.552,0,-5.438,1,0.055,0.09201242508262543,0.0,0.163,0.26,119.907,2016-05-27,2,3.89,2,0,0,0,0,0,0,1,2016,5,Not English,Male
4607,5jjnlacnwfvyqnxmuzu8nd,49,4daph54g5t1hujkqzoygq5,0.643,0.732,5,-6.762,0,0.0294,0.00681,4.569895578685095e-05,0.0606,0.181,102.979,2016-06-24,1,3.74,1,0,0,0,0,0,0,0,2016,6,Not English,Male
4608,6xkuklkihyvtlvvwltgqyp,69,08em9grdr5bcchnqs3wwud,0.688,0.631,9,-5.612,1,0.13,0.063,0.0,0.108,0.854,186.066,2010-01-01,1,3.2,1,0,0,0,0,0,0,0,2010,1,Not English,Male
4609,0sulaslemfzaxf0swy7syi,73,2jjredzqtuaxr4r0itimzc,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,2016-06-10,1,3.63,1,0,0,0,0,0,0,0,2016,6,English,Male
4610,6wqyarxqf332knjomwumqf,54,2yt8pr76aiwu3ohmnzkncd,0.765,0.657,11,-6.394,0,0.0829,0.0175,0.0,0.345,0.553,91.998,2016-07-15,1,3.55,1,0,0,0,0,0,0,0,2016,7,English,Male
4611,2s0dn2mtvp94wukyab8njc,58,39kxp9mmthpatl4laa6xha,0.768,0.632,0,-3.877,0,0.0252,0.09201242508262543,0.0,0.0391,0.788,102.075,2016-10-28,1,3.54,1,0,0,0,0,0,0,1,2016,10,English,Male
4612,5zuinvognrq49o6xtypjq1,1,2nillvjytzciowms7bs8px,0.68,0.666,10,-5.698,1,0.0441,0.0217,0.0,0.125,0.501,74.0,2016-11-11,1,3.58,1,0,0,0,0,0,0,0,2016,11,Not English,Male
4613,1a9rzydxvfvyaqqvp63ghc,34,0rmfyndijo9bdwnqaane9f,0.703,0.559,9,-7.875,1,0.0444,0.0538,0.0,0.0589,0.373,110.043,2016-11-04,1,3.41,1,0,0,0,0,0,0,0,2016,11,Not English,Male
4614,7ktb8hfz8uh2bfc7ua1cnr,47,4phezdn3rfjmqpeohlr8be,0.609,0.742,11,-5.739,0,0.0989,0.25,0.0,0.641,0.523,75.892,2014-09-30,1,3.68,1,0,0,0,0,0,0,0,2014,9,English,Male
4615,5hytyyh2odqkphubmqc5gn,17,25ibukrmzbgovcgnigtxar,0.6721834617664493,0.555,9,-9.601,1,0.06572131856722617,0.157,0.00010799416841986698,0.067,0.159,179.666,2016-10-28,1,2.93,1,0,0,1,0,0,1,0,2016,10,English,Male
4616,4lzerfwcawcolkcnjwnwbd,18,2pojum13c3oc3nigis4vb7,0.528,0.844,2,-5.095,1,0.16,0.0761,0.0,0.133,0.581,148.018,2013-12-17,1,3.47,1,0,0,0,0,0,0,0,2013,12,English,Male
4617,6yidwnpdhuflwgqcvetpmk,76,2i54poq1enzsyszze8harr,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.2999915500773082e-05,0.325,0.0862,117.973,2016-12-09,1,4.09,1,0,0,0,0,0,0,0,2016,12,Not English,Male
4618,2bvjm2iidmlweg9lk8dxxw,0,1qflgnrnhmxcpbbs3yslla,0.712,0.775,7,-5.452,0,0.06572131856722617,0.0441,0.0,0.185,0.508,94.928,2016-08-26,1,3.92,1,0,0,0,0,0,1,0,2016,8,English,Male
4619,0egusspuu9wmhctvb4pdlo,70,0t8scja56f4lhzxyocbtiv,0.657,0.739,2,-4.081,1,0.06572131856722617,0.141,0.0,0.178,0.543,181.994,2016-10-07,1,3.37,1,0,0,0,0,0,1,0,2016,10,English,Male
4620,7oiaqdzsqgvpuamxuultdc,69,5wcnez9vhnjiliu0sv0hjz,0.698,0.516,6,-8.472,1,0.0331,0.09201242508262543,0.0,0.0922,0.516,101.979,2020-01-03,1,2.88,1,0,0,0,0,0,0,1,2020,1,Not English,Male
4621,79edhucjiherzdr8tgclw7,57,0jggjkb3a9chldj9w8qvmv,0.586,0.788,8,-6.196,1,0.0337,0.0147,0.005634098617092891,0.0844,0.625,93.027,2020-01-03,2,3.73,2,0,0,0,0,0,0,0,2020,1,Not English,Male
4622,78rfhtxf81wtrs7ubl2f4v,73,6espazhjixgkhbyoxahseg,0.78,0.7347140853536365,2,-9.626,1,0.0488,0.332,0.0,0.238,0.639,92.107,2019-11-01,1,2.48,1,0,0,0,1,0,0,0,2019,11,Not English,Female
4624,08kj0lvbsqaxzeuobyzrl6,67,4on0hojvdsvkwjmquyy7d2,0.849,0.483,6,-7.114,0,0.06572131856722617,0.09201242508262543,0.00014099006043425492,0.0786,0.282,101.015,2018-11-09,1,2.76,1,0,0,0,0,0,1,1,2018,11,English,Male
4625,5bs5gopditbx9xjohhrdoo,50,0rwraojxfbwrvzdgfmxyq8,0.47,0.67,10,-7.526,1,0.0783,0.09201242508262543,0.04018178963283176,0.117,0.219,83.856,2017-06-16,1,3.4,1,0,0,0,0,0,0,1,2017,6,Not English,Male
4626,4jujzzgcswqszyikjsnc6i,65,6muwcr3wpjwykhqstklz3z,0.6721834617664493,0.7347140853536365,7,-6.1344981830618615,1,0.0323,0.09201242508262543,0.0,0.0966,0.125,89.32,2017-06-23,1,4.12,1,0,0,1,1,1,0,1,2017,6,Not English,Male
4627,0xm6mdl0xx2qoquzmvup97,63,5cfcnfi4ppo5fn2sulng3m,0.774,0.45,11,-6.86,1,0.0896,0.09201242508262543,3.279946209181723e-05,0.127,0.648,90.055,2018-11-16,1,3.2,1,0,0,0,0,0,0,1,2018,11,Not English,Male
4628,52ildrsortf9lcgfulvfqe,73,2mta1yzwws39jdjsiqncbs,0.681,0.7347140853536365,11,-9.599,1,0.0483,0.09201242508262543,0.0,0.0974,0.162,64.002,2018-11-09,1,3.18,1,0,0,0,1,0,0,1,2018,11,Not English,Female
4629,41d2q6dhcm20odzynkrtvf,62,2yxl7mv4d30febwpvq7ybq,0.662,0.837,8,-5.015,1,0.0582,0.0623,0.0,0.0931,0.613,136.998,2016-09-16,1,3.12,1,0,0,0,0,0,0,0,2016,9,English,Male
4630,2dfi8rwhcvkttgu7pulhti,61,3fkpbizteymjft2tlyvnke,0.596,0.897,10,-2.94,1,0.0462,0.0641,5.239862716790988e-05,0.0628,0.578,118.0,2014-06-17,1,3.44,1,0,0,0,0,0,0,0,2014,6,English,Male
4631,38zr5q5o5o6cyaioirhsql,55,27gxi0ghip4tw88duln6hy,0.648,0.75,0,-3.248,1,0.0335,0.0609,4.409990276044339e-06,0.104,0.556,105.03,2018-09-28,1,4.03,1,0,0,0,0,0,0,0,2018,9,English,Male
4633,3pwkpx3yjahbl8jozswtmc,67,6xel8rkwxe5pudg2ugqmak,0.781,0.742,8,-4.978,1,0.0296,0.0649,0.0,0.293,0.91,109.915,2018-06-15,1,3.29,1,0,0,0,0,0,0,0,2018,6,English,Male
4634,5d1fro6ryatbppgbpshnla,70,6z0dlhgtpqbxnnqj0ykott,0.734,0.663,0,-7.292,1,0.06572131856722617,0.28,0.0,0.12,0.256,101.943,2019-01-18,1,3.06,1,0,0,0,0,0,1,0,2019,1,English,Male
4635,7uuahoeqgnrmbpdeilj1rs,75,3f83qiirimunemzzdsattm,0.495,0.7347140853536365,8,-9.434,1,0.0736,0.152,5.649984038889323e-06,0.099,0.0636,97.91,2018-02-09,1,3.96,1,0,0,0,1,0,0,0,2018,2,Not English,Female
4637,6wyr4reb05d9sjb1rsmcqo,76,76irlp7yzbvlksat6ro9ae,0.826,0.817,2,-4.081,1,0.0921,0.00502,1.0899940595356533e-05,0.294,0.168,97.053,2019-09-27,2,3.92,2,0,0,0,0,0,0,0,2019,9,English,Male
4638,4rhdtzbmrrdxyi35yqdpzf,64,2dtvhe1rh6odemwtywyqdq,0.625,0.573,1,-4.314,0,0.0491,0.0609,0.0,0.27,0.37,95.895,2019-08-23,1,3.69,1,0,0,0,0,0,0,0,2019,8,Not English,Male
4639,7y9ime8sob6z3nohe2ofxl,77,7gjg91tyhqngehzkjaqoi0,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,2017-06-02,1,3.02,1,0,0,0,0,0,0,0,2017,6,English,Male
4642,4xnorligteoaqvqwfnsh8h,5,3zrpmdvxvjujaphm4fp5oe,0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.031,2018-10-26,1,3.32,1,0,0,0,0,0,0,0,2018,10,Not English,Male
4646,54l9gjgq1ucfke2tzt1vxt,70,4dmpcrbljgedbs6gw7eq1m,0.607,0.74,4,-4.793,0,0.172,0.0829,0.0,0.105,0.219,108.05,2018-06-22,2,3.16,2,0,0,0,0,0,0,0,2018,6,English,Male
4647,4hq6ugywqigjmhso0j88jw,80,3n7ewdcvfwv34xwnohdhjo,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.679998588805481e-06,0.12,0.508,102.061,2018-05-10,1,3.47,1,0,0,0,0,0,0,0,2018,5,English,Female
4650,3jjyioj5fyy9e0dgjr7sxf,68,7lqielm717j9z8jrg7poks,0.696,0.693,3,-4.64,1,0.044,0.175,0.0,0.122,0.601,126.025,2018-05-31,1,3.25,1,0,0,0,0,0,0,0,2018,5,Not English,Male
4651,79esexlqqmq0gpz0xqsztv,79,2vp96xdmoktxefi8nui23s,0.713,0.738,10,-6.784,1,0.06572131856722617,0.255,0.0,0.106,0.425,105.027,2018-05-25,2,3.35,2,0,0,0,0,0,1,0,2018,5,English,Female
4653,45zgedlxczvdmx9jwlsaax,36,3ckza951wnfvvogresjno6,0.797,0.543,11,-5.744,1,0.0439,0.0202,0.0,0.0726,0.164,115.036,2019-03-20,2,3.71,2,0,0,0,0,0,0,0,2019,3,English,Male
4654,6u7jpi22kf8ctq3rb9dhe7,40,38kpkglupr1nnfd3ieyolj,0.6721834617664493,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,2019-04-05,3,2.62,3,0,0,1,0,0,0,0,2019,4,English,Female
4655,3hvwdvoq0za45fuzgsfvns,90,5nux7ozbj5kj02qywwrner,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,2019-05-10,4,3.67,6,0,0,0,0,0,0,0,2019,5,English,Male
4656,7njkgvl3anlflrad38o7ag,33,5mlje4cpn8knpzqnnslabj,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,2019-04-04,1,2.82,1,0,0,0,0,0,0,0,2019,4,Not English,Male
4658,06hujrcd0t95ogcb2pmqjf,56,71vxpu75ttb7hy7xoj6aoq,0.722,0.559,10,-5.249,0,0.0342,0.187,8.959959859386562e-06,0.125,0.255,110.065,2018-03-16,1,3.9,1,0,0,0,0,0,0,0,2018,3,Not English,Male
4659,6lsaahotrlmohfcssfycsz,84,1j2brrxtqjvua7x9ne99xd,0.692,0.809,2,-4.198,1,0.0602,0.09201242508262543,0.0,0.147,0.864,123.911,2019-05-03,3,3.18,4,0,0,0,0,0,0,1,2019,5,English,Female
4660,4sib57mmygjzsvkw84jtwh,29,0wgaktfs8cnggcyshjihgy,0.614,0.839,0,-4.143,1,0.0702,0.0291,0.0,0.112,0.657,182.123,2019-04-26,1,3.22,1,0,0,0,0,0,0,0,2019,4,English,Male
4672,3towkhkvoxcccl1fhv6xfo,17,2nmhzjgbpv1ej5lvtz7z1c,0.672,0.82,0,-5.473,1,0.0767,0.0342,6.669977755746344e-06,0.0921,0.463,100.069,2018-01-12,1,3.66,1,0,0,0,0,0,0,0,2018,1,Not English,Female
4673,1cedx1kxfwmpmn2wat2pbm,45,0rwboue7xttakas10ekagw,0.628,0.797,11,-3.953,0,0.0596,0.0364,0.0,0.104,0.321,106.93,2017-10-20,1,3.58,1,0,0,0,0,0,0,0,2017,10,English,Female
4676,1nbgcdgwrhz5rbpit9hdr3,12,43upjebgawfugufr9rscjv,0.736,0.756,11,-7.099,1,0.047,0.00632,0.005753417307513081,0.106,0.712,117.016,2018-06-13,1,3.86,1,0,0,0,0,0,0,0,2018,6,English,Male
4677,1wslhgxj4skifd5epsx1hd,75,10btwlr8vjxwe2sehzxkrs,0.652,0.897,7,-4.481,0,0.036,0.293,0.0,0.0722,0.475,114.033,2018-10-05,1,3.22,1,0,0,0,0,0,0,0,2018,10,Not English,Male
